"","season","points_home","points_away","home_win"
"18046",2018,103,111,"Lost"
"18047",2018,99,96,"Won"
"18048",2018,93,96,"Lost"
"18049",2018,136,118,"Won"
"18050",2018,123,115,"Won"
"18051",2018,123,129,"Lost"
"18052",2018,108,103,"Won"
"18053",2018,99,92,"Won"
"18054",2018,113,132,"Lost"
"18055",2018,91,92,"Lost"
"18056",2018,118,110,"Won"
"18057",2018,115,110,"Won"
"18058",2018,126,118,"Won"
"18059",2018,104,107,"Lost"
"18060",2018,110,128,"Lost"
"18061",2018,102,97,"Won"
"18062",2018,132,105,"Won"
"18063",2018,121,96,"Won"
"18064",2018,123,96,"Won"
"18065",2018,110,93,"Won"
"18066",2018,127,131,"Lost"
"18067",2018,144,127,"Won"
"18068",2018,105,128,"Lost"
"18069",2018,110,99,"Won"
"18070",2018,128,110,"Won"
"18071",2018,113,120,"Lost"
"18072",2018,96,102,"Lost"
"18073",2018,95,86,"Won"
"18074",2018,96,89,"Won"
"18075",2018,100,128,"Lost"
"18076",2018,113,104,"Won"
"18077",2018,97,105,"Lost"
"18078",2018,93,98,"Lost"
"18079",2018,110,104,"Won"
"18080",2018,107,99,"Won"
"18081",2018,129,108,"Won"
"18082",2018,124,126,"Lost"
"18083",2018,125,118,"Won"
"18084",2018,102,114,"Lost"
"18085",2018,101,113,"Lost"
"18086",2018,97,100,"Lost"
"18087",2018,109,98,"Won"
"18088",2018,128,122,"Won"
"18089",2018,125,130,"Lost"
"18090",2018,126,111,"Won"
"18091",2018,125,87,"Won"
"18092",2018,97,91,"Won"
"18093",2018,99,89,"Won"
"18094",2018,108,107,"Won"
"18095",2018,113,106,"Won"
"18096",2018,113,97,"Won"
"18097",2018,124,127,"Lost"
"18098",2018,125,130,"Lost"
"18099",2018,92,83,"Won"
"18100",2018,118,114,"Won"
"18101",2018,114,107,"Won"
"18102",2018,111,84,"Won"
"18103",2018,141,130,"Won"
"18104",2018,93,113,"Lost"
"18105",2018,111,104,"Won"
"18106",2018,111,86,"Won"
"18107",2018,99,123,"Lost"
"18108",2018,109,101,"Won"
"18109",2018,116,102,"Won"
"18110",2018,113,100,"Won"
"18111",2018,89,108,"Lost"
"18112",2018,108,92,"Won"
"18113",2018,122,113,"Won"
"18114",2018,101,76,"Won"
"18115",2018,105,99,"Won"
"18116",2018,119,123,"Lost"
"18117",2018,116,108,"Won"
"18118",2018,108,105,"Won"
"18119",2018,108,116,"Lost"
"18120",2018,99,104,"Lost"
"18121",2018,110,97,"Won"
"18122",2018,107,119,"Lost"
"18123",2018,107,104,"Won"
"18124",2018,107,97,"Won"
"18125",2018,106,98,"Won"
"18126",2018,116,101,"Won"
"18127",2018,104,112,"Lost"
"18128",2018,77,133,"Lost"
"18129",2018,88,111,"Lost"
"18130",2018,113,105,"Won"
"18131",2018,98,121,"Lost"
"18132",2018,113,107,"Won"
"18133",2018,111,117,"Lost"
"18134",2018,90,112,"Lost"
"18135",2018,106,105,"Won"
"18136",2018,110,129,"Lost"
"18137",2018,114,112,"Won"
"18138",2018,103,107,"Lost"
"18139",2018,133,120,"Won"
"18140",2018,98,115,"Lost"
"18141",2018,95,105,"Lost"
"18142",2018,128,100,"Won"
"18143",2018,108,86,"Won"
"18144",2018,118,91,"Won"
"18145",2018,105,129,"Lost"
"18146",2018,118,124,"Lost"
"18147",2018,117,131,"Lost"
"18148",2018,112,114,"Lost"
"18149",2018,113,102,"Won"
"18150",2018,96,86,"Won"
"18151",2018,115,92,"Won"
"18152",2018,121,104,"Won"
"18153",2018,132,106,"Won"
"18154",2018,121,113,"Won"
"18155",2018,96,90,"Won"
"18156",2018,90,105,"Lost"
"18157",2018,111,102,"Won"
"18158",2018,105,122,"Lost"
"18159",2018,139,105,"Won"
"18160",2018,83,110,"Lost"
"18161",2018,111,128,"Lost"
"18162",2018,97,99,"Lost"
"18163",2018,107,110,"Lost"
"18164",2018,103,106,"Lost"
"18165",2018,103,91,"Won"
"18166",2018,126,129,"Lost"
"18167",2018,120,96,"Won"
"18168",2018,109,119,"Lost"
"18169",2018,102,100,"Won"
"18170",2018,103,95,"Won"
"18171",2018,114,110,"Won"
"18172",2018,131,118,"Won"
"18173",2018,136,134,"Won"
"18174",2018,111,102,"Won"
"18175",2018,102,88,"Won"
"18176",2018,95,106,"Lost"
"18177",2018,121,105,"Won"
"18178",2018,109,118,"Lost"
"18179",2018,111,110,"Won"
"18180",2018,128,95,"Won"
"18181",2018,111,119,"Lost"
"18182",2018,107,88,"Won"
"18183",2018,123,98,"Won"
"18184",2018,125,131,"Lost"
"18185",2018,106,101,"Won"
"18186",2018,124,109,"Won"
"18187",2018,105,136,"Lost"
"18188",2018,85,99,"Lost"
"18189",2018,114,103,"Won"
"18190",2018,112,113,"Lost"
"18191",2018,131,128,"Won"
"18192",2018,104,96,"Won"
"18193",2018,121,133,"Lost"
"18194",2018,108,94,"Won"
"18195",2018,117,91,"Won"
"18196",2018,91,101,"Lost"
"18197",2018,108,128,"Lost"
"18198",2018,116,113,"Won"
"18199",2018,128,89,"Won"
"18200",2018,125,104,"Won"
"18201",2018,100,83,"Won"
"18202",2018,115,112,"Won"
"18203",2018,115,99,"Won"
"18204",2018,115,108,"Won"
"18205",2018,113,115,"Lost"
"18206",2018,114,122,"Lost"
"18207",2018,117,85,"Won"
"18208",2018,104,109,"Lost"
"18209",2018,110,107,"Won"
"18210",2018,95,102,"Lost"
"18211",2018,135,131,"Won"
"18212",2018,107,108,"Lost"
"18213",2018,107,124,"Lost"
"18214",2018,88,121,"Lost"
"18215",2018,116,110,"Won"
"18216",2018,104,108,"Lost"
"18217",2018,118,107,"Won"
"18218",2018,124,123,"Won"
"18219",2018,125,127,"Lost"
"18220",2018,125,115,"Won"
"18221",2018,98,103,"Lost"
"18222",2018,112,133,"Lost"
"18223",2018,100,104,"Lost"
"18224",2018,117,108,"Won"
"18225",2018,124,114,"Won"
"18226",2018,111,96,"Won"
"18227",2018,98,105,"Lost"
"18228",2018,113,104,"Won"
"18229",2018,135,129,"Won"
"18230",2018,117,116,"Won"
"18231",2018,102,112,"Lost"
"18232",2018,112,107,"Won"
"18233",2018,116,111,"Won"
"18234",2018,96,114,"Lost"
"18235",2018,114,109,"Won"
"18236",2018,112,121,"Lost"
"18237",2018,125,107,"Won"
"18238",2018,100,111,"Lost"
"18239",2018,96,103,"Lost"
"18240",2018,109,104,"Won"
"18241",2018,114,116,"Lost"
"18242",2018,112,87,"Won"
"18243",2018,125,97,"Won"
"18244",2018,90,83,"Won"
"18245",2018,127,109,"Won"
"18246",2018,121,120,"Won"
"18247",2018,108,124,"Lost"
"18248",2018,109,117,"Lost"
"18249",2018,105,109,"Lost"
"18250",2018,124,116,"Won"
"18251",2018,126,124,"Won"
"18252",2018,143,100,"Won"
"18253",2018,101,103,"Lost"
"18254",2018,119,113,"Won"
"18255",2018,103,104,"Lost"
"18256",2018,110,119,"Lost"
"18257",2018,95,123,"Lost"
"18258",2018,91,93,"Lost"
"18259",2018,125,118,"Won"
"18260",2018,92,104,"Lost"
"18261",2018,114,118,"Lost"
"18262",2018,117,112,"Won"
"18263",2018,113,102,"Won"
"18264",2018,121,94,"Won"
"18265",2018,119,114,"Won"
"18266",2018,119,127,"Lost"
"18267",2018,98,88,"Won"
"18268",2018,104,98,"Won"
"18269",2018,140,126,"Won"
"18270",2018,117,113,"Won"
"18271",2018,87,100,"Lost"
"18272",2018,97,113,"Lost"
"18273",2018,131,117,"Won"
"18274",2018,109,119,"Lost"
"18275",2018,104,92,"Won"
"18276",2018,119,127,"Lost"
"18277",2018,119,122,"Lost"
"18278",2018,97,89,"Won"
"18279",2018,130,117,"Won"
"18280",2018,125,115,"Won"
"18281",2018,86,98,"Lost"
"18282",2018,83,122,"Lost"
"18283",2018,132,112,"Won"
"18284",2018,112,109,"Won"
"18285",2018,100,110,"Lost"
"18286",2018,123,116,"Won"
"18287",2018,99,91,"Won"
"18288",2018,113,107,"Won"
"18289",2018,104,115,"Lost"
"18290",2018,112,104,"Won"
"18291",2018,112,96,"Won"
"18292",2018,129,124,"Won"
"18293",2018,123,104,"Won"
"18294",2018,107,86,"Won"
"18295",2018,138,93,"Won"
"18296",2018,116,111,"Won"
"18297",2018,111,106,"Won"
"18298",2018,119,95,"Won"
"18299",2018,111,82,"Won"
"18300",2018,107,120,"Lost"
"18301",2018,104,106,"Lost"
"18302",2018,113,116,"Lost"
"18303",2018,107,100,"Won"
"18304",2018,128,103,"Won"
"18305",2018,118,68,"Won"
"18306",2018,116,96,"Won"
"18307",2018,126,117,"Won"
"18308",2018,113,89,"Won"
"18309",2018,99,109,"Lost"
"18310",2018,110,103,"Won"
"18311",2018,117,109,"Won"
"18312",2018,114,124,"Lost"
"18313",2018,110,126,"Lost"
"18314",2018,98,103,"Lost"
"18315",2018,88,96,"Lost"
"18316",2018,120,113,"Won"
"18317",2018,118,101,"Won"
"18318",2018,104,99,"Won"
"18319",2018,121,116,"Won"
"18320",2018,103,113,"Lost"
"18321",2018,115,103,"Won"
"18322",2018,89,115,"Lost"
"18323",2018,114,121,"Lost"
"18324",2018,100,94,"Won"
"18325",2018,107,106,"Won"
"18326",2018,128,112,"Won"
"18327",2018,128,126,"Won"
"18328",2018,119,99,"Won"
"18329",2018,110,116,"Lost"
"18330",2018,99,98,"Won"
"18331",2018,112,106,"Won"
"18332",2018,96,89,"Won"
"18333",2018,116,100,"Won"
"18334",2018,111,96,"Won"
"18335",2018,86,101,"Lost"
"18336",2018,117,108,"Won"
"18337",2018,133,132,"Won"
"18338",2018,109,124,"Lost"
"18339",2018,102,110,"Lost"
"18340",2018,110,112,"Lost"
"18341",2018,123,115,"Won"
"18342",2018,121,110,"Won"
"18343",2018,98,80,"Won"
"18344",2018,109,116,"Lost"
"18345",2018,116,105,"Won"
"18346",2018,111,134,"Lost"
"18347",2018,86,95,"Lost"
"18348",2018,96,103,"Lost"
"18349",2018,107,112,"Lost"
"18350",2018,95,88,"Won"
"18351",2018,94,100,"Lost"
"18352",2018,89,87,"Won"
"18353",2018,107,98,"Won"
"18354",2018,117,102,"Won"
"18355",2018,105,114,"Lost"
"18356",2018,114,110,"Won"
"18357",2018,113,102,"Won"
"18358",2018,119,100,"Won"
"18359",2018,82,104,"Lost"
"18360",2018,118,103,"Won"
"18361",2018,115,120,"Lost"
"18362",2018,94,98,"Lost"
"18363",2018,102,100,"Won"
"18364",2018,115,116,"Lost"
"18365",2018,122,116,"Won"
"18366",2018,115,107,"Won"
"18367",2018,111,124,"Lost"
"18368",2018,117,101,"Won"
"18369",2018,120,109,"Won"
"18370",2018,144,109,"Won"
"18371",2018,122,97,"Won"
"18372",2018,108,95,"Won"
"18373",2018,110,117,"Lost"
"18374",2018,102,100,"Won"
"18375",2018,111,81,"Won"
"18376",2018,107,121,"Lost"
"18377",2018,109,99,"Won"
"18378",2018,126,94,"Won"
"18379",2018,102,101,"Won"
"18380",2018,123,118,"Won"
"18381",2018,88,96,"Lost"
"18382",2018,109,95,"Won"
"18383",2018,103,88,"Won"
"18384",2018,110,114,"Lost"
"18385",2018,95,120,"Lost"
"18386",2018,111,119,"Lost"
"18387",2018,111,134,"Lost"
"18388",2018,105,107,"Lost"
"18389",2018,106,118,"Lost"
"18390",2018,100,110,"Lost"
"18391",2018,98,107,"Lost"
"18392",2018,116,99,"Won"
"18393",2018,107,111,"Lost"
"18394",2018,91,110,"Lost"
"18395",2018,122,113,"Won"
"18396",2018,115,146,"Lost"
"18397",2018,117,113,"Won"
"18398",2018,132,119,"Won"
"18399",2018,120,119,"Won"
"18400",2018,101,107,"Lost"
"18401",2018,107,108,"Lost"
"18402",2018,128,125,"Won"
"18403",2018,131,121,"Won"
"18404",2018,114,113,"Won"
"18405",2018,90,120,"Lost"
"18406",2018,125,113,"Won"
"18407",2018,136,114,"Won"
"18408",2018,99,107,"Lost"
"18409",2018,108,105,"Won"
"18410",2018,129,112,"Won"
"18411",2018,85,104,"Lost"
"18412",2018,107,95,"Won"
"18413",2018,128,110,"Won"
"18414",2018,93,103,"Lost"
"18415",2018,113,92,"Won"
"18416",2018,113,123,"Lost"
"18417",2018,115,96,"Won"
"18418",2018,124,149,"Lost"
"18419",2018,124,109,"Won"
"18420",2018,124,120,"Won"
"18421",2018,113,108,"Won"
"18422",2018,116,111,"Won"
"18423",2018,114,120,"Lost"
"18424",2018,104,113,"Lost"
"18425",2018,117,110,"Won"
"18426",2018,136,104,"Won"
"18427",2018,89,109,"Lost"
"18428",2018,111,132,"Lost"
"18429",2018,85,97,"Lost"
"18430",2018,107,119,"Lost"
"18431",2018,105,103,"Won"
"18432",2018,120,111,"Won"
"18433",2018,117,96,"Won"
"18434",2018,113,91,"Won"
"18435",2018,110,106,"Won"
"18436",2018,135,106,"Won"
"18437",2018,100,128,"Lost"
"18438",2018,116,107,"Won"
"18439",2018,113,133,"Lost"
"18440",2018,95,125,"Lost"
"18441",2018,117,115,"Won"
"18442",2018,116,112,"Won"
"18443",2018,110,103,"Won"
"18444",2018,114,128,"Lost"
"18445",2018,95,101,"Lost"
"18446",2018,121,114,"Won"
"18447",2018,111,104,"Won"
"18448",2018,86,102,"Lost"
"18449",2018,110,87,"Won"
"18450",2018,112,105,"Won"
"18451",2018,112,110,"Won"
"18452",2018,89,100,"Lost"
"18453",2018,96,116,"Lost"
"18454",2018,123,108,"Won"
"18455",2018,113,131,"Lost"
"18456",2018,97,92,"Won"
"18457",2018,144,122,"Won"
"18458",2018,133,132,"Won"
"18459",2018,116,109,"Won"
"18460",2018,126,112,"Won"
"18461",2018,90,93,"Lost"
"18462",2018,127,106,"Won"
"18463",2018,124,113,"Won"
"18464",2018,101,91,"Won"
"18465",2018,115,109,"Won"
"18466",2018,84,92,"Lost"
"18467",2018,124,125,"Lost"
"18468",2018,123,103,"Won"
"18469",2018,142,143,"Lost"
"18470",2018,111,133,"Lost"
"18471",2018,120,131,"Lost"
"18472",2018,100,98,"Won"
"18473",2018,115,112,"Won"
"18474",2018,132,112,"Won"
"18475",2018,113,117,"Lost"
"18476",2018,101,103,"Lost"
"18477",2018,116,115,"Won"
"18478",2018,112,113,"Lost"
"18479",2018,116,118,"Lost"
"18480",2018,140,136,"Won"
"18481",2018,119,91,"Won"
"18482",2018,121,108,"Won"
"18483",2018,115,124,"Lost"
"18484",2018,88,120,"Lost"
"18485",2018,107,105,"Won"
"18486",2018,113,101,"Won"
"18487",2018,131,117,"Won"
"18488",2018,131,123,"Won"
"18489",2018,149,129,"Won"
"18490",2018,118,101,"Won"
"18491",2018,123,124,"Lost"
"18492",2018,108,92,"Won"
"18493",2018,127,108,"Won"
"18494",2018,112,113,"Lost"
"18495",2018,128,119,"Won"
"18496",2018,112,113,"Lost"
"18497",2018,103,100,"Won"
"18498",2018,111,83,"Won"
"18499",2018,104,101,"Won"
"18500",2018,126,107,"Won"
"18501",2018,116,104,"Won"
"18502",2018,112,131,"Lost"
"18503",2018,112,108,"Won"
"18504",2018,117,123,"Lost"
"18505",2018,98,107,"Lost"
"18506",2018,121,100,"Won"
"18507",2018,105,87,"Won"
"18508",2018,108,100,"Won"
"18509",2018,81,100,"Lost"
"18510",2018,118,123,"Lost"
"18511",2018,110,129,"Lost"
"18512",2018,107,113,"Lost"
"18513",2018,119,113,"Won"
"18514",2018,93,98,"Lost"
"18515",2018,103,121,"Lost"
"18516",2018,143,121,"Won"
"18517",2018,118,115,"Won"
"18518",2018,105,119,"Lost"
"18519",2018,119,134,"Lost"
"18520",2018,93,132,"Lost"
"18521",2018,97,102,"Lost"
"18522",2018,102,86,"Won"
"18523",2018,118,91,"Won"
"18524",2018,130,127,"Won"
"18525",2018,140,128,"Won"
"18526",2018,104,89,"Won"
"18527",2018,116,83,"Won"
"18528",2018,123,113,"Won"
"18529",2018,119,115,"Won"
"18530",2018,109,103,"Won"
"18531",2018,112,115,"Lost"
"18532",2018,110,104,"Won"
"18533",2018,102,111,"Lost"
"18534",2018,108,110,"Lost"
"18535",2018,90,89,"Won"
"18536",2018,98,110,"Lost"
"18537",2018,109,117,"Lost"
"18538",2018,113,94,"Won"
"18539",2018,93,108,"Lost"
"18540",2018,107,125,"Lost"
"18541",2018,112,123,"Lost"
"18542",2018,113,102,"Won"
"18543",2018,109,104,"Won"
"18544",2018,87,103,"Lost"
"18545",2018,114,120,"Lost"
"18546",2018,121,114,"Won"
"18547",2018,106,100,"Won"
"18548",2018,120,110,"Won"
"18549",2018,101,113,"Lost"
"18550",2018,117,93,"Won"
"18551",2018,93,115,"Lost"
"18552",2018,122,94,"Won"
"18553",2018,100,110,"Lost"
"18554",2018,128,123,"Won"
"18555",2018,102,107,"Lost"
"18556",2018,116,82,"Won"
"18557",2018,91,97,"Lost"
"18558",2018,128,101,"Won"
"18559",2018,122,113,"Won"
"18560",2018,95,102,"Lost"
"18561",2018,131,115,"Won"
"18562",2018,105,90,"Won"
"18563",2018,111,113,"Lost"
"18564",2018,120,114,"Won"
"18565",2018,121,124,"Lost"
"18566",2018,116,102,"Won"
"18567",2018,102,106,"Lost"
"18568",2018,104,100,"Won"
"18569",2018,115,112,"Won"
"18570",2018,128,116,"Won"
"18571",2018,107,124,"Lost"
"18572",2018,122,104,"Won"
"18573",2018,110,114,"Lost"
"18574",2018,104,97,"Won"
"18575",2017,85,108,"Lost"
"18576",2017,102,110,"Lost"
"18577",2017,122,103,"Won"
"18578",2017,124,114,"Won"
"18579",2017,92,101,"Lost"
"18580",2017,79,87,"Lost"
"18581",2017,115,86,"Won"
"18582",2017,109,99,"Won"
"18583",2017,98,94,"Won"
"18584",2017,96,83,"Won"
"18585",2017,92,95,"Lost"
"18586",2017,111,102,"Won"
"18587",2017,126,85,"Won"
"18588",2017,116,86,"Won"
"18589",2017,127,105,"Won"
"18590",2017,107,94,"Won"
"18591",2017,106,119,"Lost"
"18592",2017,108,83,"Won"
"18593",2017,114,112,"Won"
"18594",2017,112,102,"Won"
"18595",2017,113,104,"Won"
"18596",2017,103,92,"Won"
"18597",2017,128,93,"Won"
"18598",2017,92,118,"Lost"
"18599",2017,87,100,"Lost"
"18600",2017,98,101,"Lost"
"18601",2017,105,103,"Won"
"18602",2017,119,100,"Won"
"18603",2017,92,113,"Lost"
"18604",2017,110,128,"Lost"
"18605",2017,108,103,"Won"
"18606",2017,108,116,"Lost"
"18607",2017,112,113,"Lost"
"18608",2017,121,116,"Won"
"18609",2017,117,101,"Won"
"18610",2017,105,101,"Won"
"18611",2017,110,96,"Won"
"18612",2017,112,96,"Won"
"18613",2017,123,101,"Won"
"18614",2017,92,102,"Lost"
"18615",2017,121,87,"Won"
"18616",2017,96,91,"Won"
"18617",2017,97,86,"Won"
"18618",2017,108,98,"Won"
"18619",2017,98,95,"Won"
"18620",2017,122,104,"Won"
"18621",2017,107,99,"Won"
"18622",2017,92,87,"Won"
"18623",2017,104,91,"Won"
"18624",2017,99,91,"Won"
"18625",2017,100,119,"Lost"
"18626",2017,113,96,"Won"
"18627",2017,104,102,"Won"
"18628",2017,103,90,"Won"
"18629",2017,106,98,"Won"
"18630",2017,100,104,"Lost"
"18631",2017,102,106,"Lost"
"18632",2017,131,123,"Won"
"18633",2017,121,105,"Won"
"18634",2017,115,102,"Won"
"18635",2017,92,90,"Won"
"18636",2017,122,103,"Won"
"18637",2017,116,92,"Won"
"18638",2017,108,128,"Lost"
"18639",2017,119,102,"Won"
"18640",2017,97,110,"Lost"
"18641",2017,100,97,"Won"
"18642",2017,95,102,"Lost"
"18643",2017,102,82,"Won"
"18644",2017,130,119,"Won"
"18645",2017,120,106,"Won"
"18646",2017,102,111,"Lost"
"18647",2017,103,113,"Lost"
"18648",2017,116,101,"Won"
"18649",2017,113,107,"Won"
"18650",2017,80,98,"Lost"
"18651",2017,116,108,"Won"
"18652",2017,104,101,"Won"
"18653",2017,113,92,"Won"
"18654",2017,114,106,"Won"
"18655",2017,130,103,"Won"
"18656",2017,95,97,"Lost"
"18657",2017,110,97,"Won"
"18658",2017,98,110,"Lost"
"18659",2017,116,109,"Won"
"18660",2017,101,92,"Won"
"18661",2017,130,95,"Won"
"18662",2017,87,119,"Lost"
"18663",2017,112,106,"Won"
"18664",2017,122,98,"Won"
"18665",2017,137,123,"Won"
"18666",2017,100,115,"Lost"
"18667",2017,102,93,"Won"
"18668",2017,96,83,"Won"
"18669",2017,93,119,"Lost"
"18670",2017,113,121,"Lost"
"18671",2017,113,101,"Won"
"18672",2017,97,124,"Lost"
"18673",2017,119,79,"Won"
"18674",2017,99,105,"Lost"
"18675",2017,98,108,"Lost"
"18676",2017,114,105,"Won"
"18677",2017,93,115,"Lost"
"18678",2017,109,123,"Lost"
"18679",2017,102,86,"Won"
"18680",2017,113,94,"Won"
"18681",2017,98,85,"Won"
"18682",2017,88,82,"Won"
"18683",2017,100,113,"Lost"
"18684",2017,117,123,"Lost"
"18685",2017,109,97,"Won"
"18686",2017,106,112,"Lost"
"18687",2017,130,117,"Won"
"18688",2017,112,101,"Won"
"18689",2017,97,112,"Lost"
"18690",2017,100,117,"Lost"
"18691",2017,115,134,"Lost"
"18692",2017,102,115,"Lost"
"18693",2017,96,124,"Lost"
"18694",2017,102,108,"Lost"
"18695",2017,120,126,"Lost"
"18696",2017,116,105,"Won"
"18697",2017,113,106,"Won"
"18698",2017,100,137,"Lost"
"18699",2017,132,130,"Won"
"18700",2017,97,103,"Lost"
"18701",2017,111,104,"Won"
"18702",2017,122,98,"Won"
"18703",2017,92,73,"Won"
"18704",2017,93,94,"Lost"
"18705",2017,103,122,"Lost"
"18706",2017,96,113,"Lost"
"18707",2017,126,106,"Won"
"18708",2017,119,115,"Won"
"18709",2017,96,94,"Won"
"18710",2017,111,119,"Lost"
"18711",2017,117,95,"Won"
"18712",2017,100,96,"Won"
"18713",2017,108,115,"Lost"
"18714",2017,105,100,"Won"
"18715",2017,86,115,"Lost"
"18716",2017,96,78,"Won"
"18717",2017,123,95,"Won"
"18718",2017,122,112,"Won"
"18719",2017,112,106,"Won"
"18720",2017,121,95,"Won"
"18721",2017,101,98,"Won"
"18722",2017,73,97,"Lost"
"18723",2017,120,114,"Won"
"18724",2017,120,104,"Won"
"18725",2017,106,102,"Won"
"18726",2017,107,111,"Lost"
"18727",2017,115,109,"Won"
"18728",2017,107,104,"Won"
"18729",2017,117,110,"Won"
"18730",2017,97,94,"Won"
"18731",2017,113,110,"Won"
"18732",2017,102,119,"Lost"
"18733",2017,113,94,"Won"
"18734",2017,100,83,"Won"
"18735",2017,104,111,"Lost"
"18736",2017,94,88,"Won"
"18737",2017,96,108,"Lost"
"18738",2017,98,87,"Won"
"18739",2017,104,109,"Lost"
"18740",2017,97,121,"Lost"
"18741",2017,128,125,"Won"
"18742",2017,117,107,"Won"
"18743",2017,113,98,"Won"
"18744",2017,83,84,"Lost"
"18745",2017,107,93,"Won"
"18746",2017,109,115,"Lost"
"18747",2017,110,99,"Won"
"18748",2017,109,110,"Lost"
"18749",2017,96,112,"Lost"
"18750",2017,82,90,"Lost"
"18751",2017,91,101,"Lost"
"18752",2017,107,102,"Won"
"18753",2017,104,103,"Won"
"18754",2017,125,126,"Lost"
"18755",2017,92,93,"Lost"
"18756",2017,107,97,"Won"
"18757",2017,122,124,"Lost"
"18758",2017,105,96,"Won"
"18759",2017,103,92,"Won"
"18760",2017,103,92,"Won"
"18761",2017,103,99,"Won"
"18762",2017,103,106,"Lost"
"18763",2017,107,116,"Lost"
"18764",2017,105,118,"Lost"
"18765",2017,104,111,"Lost"
"18766",2017,118,101,"Won"
"18767",2017,108,103,"Won"
"18768",2017,126,114,"Won"
"18769",2017,94,97,"Lost"
"18770",2017,99,111,"Lost"
"18771",2017,103,93,"Won"
"18772",2017,116,106,"Won"
"18773",2017,114,110,"Won"
"18774",2017,98,79,"Won"
"18775",2017,118,86,"Won"
"18776",2017,103,107,"Lost"
"18777",2017,97,103,"Lost"
"18778",2017,81,92,"Lost"
"18779",2017,105,98,"Won"
"18780",2017,137,128,"Won"
"18781",2017,112,106,"Won"
"18782",2017,123,104,"Won"
"18783",2017,93,101,"Lost"
"18784",2017,94,102,"Lost"
"18785",2017,114,121,"Lost"
"18786",2017,106,103,"Won"
"18787",2017,113,107,"Won"
"18788",2017,106,117,"Lost"
"18789",2017,97,101,"Lost"
"18790",2017,93,104,"Lost"
"18791",2017,105,108,"Lost"
"18792",2017,118,99,"Won"
"18793",2017,91,110,"Lost"
"18794",2017,120,108,"Won"
"18795",2017,117,95,"Won"
"18796",2017,105,99,"Won"
"18797",2017,114,91,"Won"
"18798",2017,93,100,"Lost"
"18799",2017,98,102,"Lost"
"18800",2017,109,104,"Won"
"18801",2017,100,108,"Lost"
"18802",2017,120,95,"Won"
"18803",2017,104,108,"Lost"
"18804",2017,116,112,"Won"
"18805",2017,105,118,"Lost"
"18806",2017,105,99,"Won"
"18807",2017,124,120,"Won"
"18808",2017,100,105,"Lost"
"18809",2017,106,94,"Won"
"18810",2017,140,79,"Won"
"18811",2017,98,118,"Lost"
"18812",2017,100,96,"Won"
"18813",2017,128,125,"Won"
"18814",2017,112,119,"Lost"
"18815",2017,105,90,"Won"
"18816",2017,132,129,"Won"
"18817",2017,119,105,"Won"
"18818",2017,105,111,"Lost"
"18819",2017,119,98,"Won"
"18820",2017,96,92,"Won"
"18821",2017,102,135,"Lost"
"18822",2017,120,127,"Lost"
"18823",2017,98,90,"Won"
"18824",2017,86,93,"Lost"
"18825",2017,100,99,"Won"
"18826",2017,123,109,"Won"
"18827",2017,115,105,"Won"
"18828",2017,94,99,"Lost"
"18829",2017,88,115,"Lost"
"18830",2017,111,115,"Lost"
"18831",2017,124,117,"Won"
"18832",2017,110,100,"Won"
"18833",2017,108,94,"Won"
"18834",2017,118,115,"Won"
"18835",2017,149,141,"Won"
"18836",2017,110,92,"Won"
"18837",2017,89,75,"Won"
"18838",2017,90,106,"Lost"
"18839",2017,125,132,"Lost"
"18840",2017,108,89,"Won"
"18841",2017,120,129,"Lost"
"18842",2017,109,122,"Lost"
"18843",2017,122,117,"Won"
"18844",2017,109,102,"Won"
"18845",2017,101,107,"Lost"
"18846",2017,114,106,"Won"
"18847",2017,124,101,"Won"
"18848",2017,109,114,"Lost"
"18849",2017,101,94,"Won"
"18850",2017,117,101,"Won"
"18851",2017,103,97,"Won"
"18852",2017,109,124,"Lost"
"18853",2017,100,87,"Won"
"18854",2017,83,92,"Lost"
"18855",2017,120,116,"Won"
"18856",2017,122,115,"Won"
"18857",2017,121,113,"Won"
"18858",2017,93,98,"Lost"
"18859",2017,91,92,"Lost"
"18860",2017,99,106,"Lost"
"18861",2017,117,129,"Lost"
"18862",2017,110,118,"Lost"
"18863",2017,101,96,"Won"
"18864",2017,110,111,"Lost"
"18865",2017,98,93,"Won"
"18866",2017,120,113,"Won"
"18867",2017,116,88,"Won"
"18868",2017,113,105,"Won"
"18869",2017,126,117,"Won"
"18870",2017,124,125,"Lost"
"18871",2017,123,119,"Won"
"18872",2017,117,106,"Won"
"18873",2017,98,101,"Lost"
"18874",2017,111,116,"Lost"
"18875",2017,107,119,"Lost"
"18876",2017,102,116,"Lost"
"18877",2017,97,110,"Lost"
"18878",2017,106,112,"Lost"
"18879",2017,119,115,"Won"
"18880",2017,108,72,"Won"
"18881",2017,110,79,"Won"
"18882",2017,107,129,"Lost"
"18883",2017,112,103,"Won"
"18884",2017,109,93,"Won"
"18885",2017,103,121,"Lost"
"18886",2017,106,101,"Won"
"18887",2017,115,99,"Won"
"18888",2017,106,132,"Lost"
"18889",2017,122,129,"Lost"
"18890",2017,109,103,"Won"
"18891",2017,99,116,"Lost"
"18892",2017,130,104,"Won"
"18893",2017,82,105,"Lost"
"18894",2017,97,99,"Lost"
"18895",2017,97,120,"Lost"
"18896",2017,127,113,"Won"
"18897",2017,122,115,"Won"
